State,City,Zip,Organization,ContactFirstName,ContactLastName,AddressLine1,Email,Fax,Phone1,CPSWeekEventFlag,LastUpdatedDate,MobileStationFlag,CountiesServed,LocationLatitude,LocationLongitude
TX,Laredo,78043,TXDOT - Laredo,Blanca Trevino-Castro,,1817 Bob Bullock Loop,,,956-712-7408,No,2021-09-01T18:29:59Z,No,Web,27.514993,-99.446522
TX,Corpus Christi,78416,TXDOT Corpus Christi District,David Pallotti,,1701 S Padre Island Dr,,,361-257-8730,No,2020-09-18T18:00:43Z,No,,27.740045,-97.440402
TX,Corpus Christi,78411,Driscoll Children,Karen Beard,Powell,3643 S. Staples,,,361- 694-6700,No,2020-09-18T17:41:46Z,No,"Nueces, Kleberg",27.744351,-97.391511
TX,George West,78022,Live Oak County Health Department,Tina Crowe,,204 Bowie St,tcrowe@co.live-oak.tx.us,,(361) 449-8024,Yes,2023-09-18T14:46:48Z,No,,28.334541,-98.113038
TX,Port Lavaca,77979,Texas A&M  AgriLife Extension,Sally Garrett,,186 Henry Barber Way Ste. 1,,,979-968-5831,No,2021-09-02T00:34:10Z,No,,28.596394,-96.644509
TX,Victoria,77901,City of Victoria,,,107 W. Juan Linn St.,,,361-485-3069,No,2024-09-06T04:45:49Z,No,,28.797452,-97.007648
TX,Karnes,78118,TX DEPT OF STATE HEALTH SERVICES,,,417 South Panna Maria Street,,,830-780-2303,No,2016-12-29T19:06:42Z,No,,28.88094,-97.90071
TX,Bay City,77414,Vibrance Health,,,101 Ave F North,,,979-245-2479,No,2024-09-17T04:32:44Z,No,,29.003437,-95.971914
TX,Bay City,77414,Matagorda Episcopal Health Outreach Program (MEHOP),,,101 Avenue F North,,,979-245-2479,No,2024-09-06T04:48:37Z,No,,29.003437,-95.971914
TX,Floresville,78840,Texas Department State Health Services,Daylena Garza,,310 Paloma,,,830-393-5429,No,2024-09-06T03:01:46Z,No,,29.127718,-98.145755
TX,Floresville,78114,Texas A&M AgriLife Extension Service -  Wilson County Fitting Station,,,1420 3rd St. Sutie 300,,,830-393-7357,No,2021-09-01T22:06:41Z,No,,29.133271,-98.157402
TX,Angleton,77515,Texas AgriLife Extension Service-Brazoria County,Cameron Peters,,21017 County Road 171,,,979-864-1558,No,2021-09-01T18:28:43Z,No,"""Serving Brazoria County""",29.174868,-95.405347
TX,Uvalde,78801,Texas Department State Health Services-Uvalde,Rolla Kelley,,112 Joe Carper Dr,,,830-481-5649,No,2024-09-06T03:07:23Z,No,,29.220252,-99.75632
TX,Uvalde,78801,Southwest Texas Junior College,,,2401 Garner Field Rd.,,,830-591-7201,No,2024-09-17T04:12:15Z,No,,29.223426,-99.737137
TX,Yoakum,77995,TXDOT -Yoakum,Theresa Parma,,403 Huck St,,,361-293-4307,No,2021-09-02T00:36:50Z,No,,29.282415,-97.154455
TX,"Yoakum,",77995,TXDOT Yoakum,,,403 Huck St,,,361-293-4307,No,2024-09-06T04:54:18Z,No,,29.299038,-97.153226
TX,Wharton,77488,Vibrance Health,,,421 W. Colorado St.,,,979-245-2479,No,2024-09-17T04:36:02Z,No,,29.309727,-96.104909
TX,Del Rio,78840,Texas Department of State Health Services,Araceli Perez,Jose Guerrero,173 Wildcat Dr,,,830-768-2800,No,2021-09-01T18:30:58Z,No,,29.379662,-100.922178
TX,San Antonio,78229,TXDOT San Antonio District,Norma Cardona,,4615 NW Loop 410,,,682-362-7178,No,2024-09-17T03:56:26Z,No,,29.490495,-98.576005
TX,San Antonio,78229,TXDOT - San Antonio District,Erik Juarez,,4615 NW Loop 410,,,210-609-8183,No,2021-09-01T22:03:34Z,No,,29.490495,-98.576005
TX,San Antonio,78229,A Brighter Day,,,6322 Sovereighn Dr,,,210-638-9487,No,2024-09-17T04:03:40Z,No,,29.490922,-98.570061
TX,San Antonio,78201,University Health,Fara Smith,,4522 Fredericksburg Rd.,,,210-358-4295,No,2021-09-01T22:01:54Z,No,Bexar,29.49281,-98.550998
TX,San Antonio,78239,Latched Support,,,8102 Midcrown Dr.,,,210-504-8015,No,2024-09-17T04:07:00Z,No,,29.511081,-98.379631
TX,San Antonio,78229,Methodist Women's Health Center,,,8109 Fredericksburg Rd,,,210-575-0261,No,2024-09-17T04:05:21Z,No,,29.513735,-98.572251
TX,Rosenberg,77471,Rosenberg Municipal Court,Cody Daily,,2110 4th St,,,832-595-3786,No,2021-09-01T18:13:47Z,No,,29.546619,-95.805964
TX,Pearland,77584,Pearland Fire & EMS,,,2703 Veterans Dr.,,,281-997-5840,No,2024-09-05T12:02:20Z,No,,29.557945,-95.289171
TX,Pearland,77584,Pearland Fire & EMS,,,2703 Veterans Dr,,,281-997-5840,No,2023-07-31T21:42:46Z,No,,29.558031,-95.289237
TX,Presidio,79845,Presidio DSHS:,Monica Urias,,701 Bomar Ave,,,(432) 229-1540,No,2020-09-21T12:25:31Z,No,,29.566869,-104.370857
TX,Richmond,77469,Fort Bend County Sheriff's Office,,,1840 Richmond Pkwy,,,281-238-1536,No,2023-07-31T21:09:50Z,No,,29.573422,-95.750185
TX,Missouri City,77459,Missouri City Police Department  Website  Directions,,,3849 Cartwright Rd,,,281-403-8700,No,2021-09-01T18:10:05Z,No,,29.582018,-95.567003
TX,Sugar Land,77478,Sugarland Police Department,,,1200 Highway 6,,,2812752500,No,2023-07-31T21:31:10Z,No,,29.603763,-95.636927
TX,La Porte,77571,La Porte EMS,,,10428 Spencer Hwy.,,,281-471-9244,No,2024-09-17T03:15:02Z,No,,29.6643,-95.068785
TX,Houston,77030,Texas Children’s Hospital Center for Childhood Injury Prevention,,,7200 Cambridge St,,,832-822-2277,No,2023-07-31T21:45:42Z,No,,29.698863,-95.394466
TX,"Houston,",77021,Prairie View A&M University Cooperative Extension Program,,,3330 Old Spanish Trail,,,713-274-0950,No,2024-09-17T03:08:31Z,No,,29.700433,-95.373582
TX,Houston,77047,Legacy Community Health,,,6441 High Star,,,281-628-2011,No,2024-09-17T03:06:24Z,No,,29.710416,-95.495611
TX,Houston,77081,UT Health Houston - Youth Services Center UT Physicians,,,6300 Chimney Rock,,,713-486-7852,No,2024-09-17T03:10:20Z,No,,29.71206,-95.477286
TX,Houston,77030,Memorial Hermann Hospital Texas Medical Center,,,6411 Fannin St.,,,713-486-7852,No,2024-09-17T03:13:08Z,No,,29.713544,-95.395645
TX,New Braunfels,78130,Options for Life,,,785 N. Loop 337,,,830-629-7565,No,2024-09-17T04:10:37Z,No,,29.713818,-98.1035
TX,West University Place,77005,West U Fire Department,,,3800 University Blvd,,,713-662-5835,No,2023-07-31T21:54:58Z,No,,29.715032,-95.438016
TX,Bandera,78003,Texas Department of State Health Services-Bandera,Kimberly Magness,,702 Buck Creek,,,830-796-6169,No,2024-09-05T14:10:05Z,No,,29.732956,-99.068066
TX,Baytown,77520,Baytown Police Department,,,220 W. Defee,,,281-420-5376,No,2024-09-05T11:47:33Z,No,,29.73391,-94.969929
TX,Baytown,77520,Baytown Police Department,,,220 W Defee Ave,,,281-420-537,No,2023-10-23T21:50:13Z,No,,29.73391,-94.969929
TX,New Braunfels,78132,SJRC Texas,,,652 Old Bear Creed Rd.,,,830-629-0659,No,2024-09-17T04:08:47Z,No,,29.753539,-98.204902
TX,Baytown,77521,Baytown Police Department,Thomas King,,3200 N Main St.,,,281-420-6662,No,2024-09-17T04:34:19Z,No,,29.756254,-94.962918
TX,Boerne,78006,Boerne Police Department,Christopher Dingman,,124 Old San Antonio Rd,,,830-249-8645,No,2024-09-05T13:51:16Z,No,,29.765889,-98.71256
TX,Houston,77020,Legacy Community Health,,,3811 Lyons Ave.,,,281-628-2011,No,2024-09-17T03:04:42Z,No,,29.776228,-95.331575
TX,Houston,77007,TXDOT - Houston,Trey Salinas,,7600 Washington Ave,,,713-802-5877,No,2023-08-30T19:13:43Z,No,,29.779346,-95.430495
TX,Channelview,77530,Channelview Fire Dept.,,,1210 Dell Dale St,,,281-450-8490,No,2023-07-31T21:40:42Z,No,,29.795934,-95.141638
TX,Katy,77449,Harris County ESD#48 (Katy Area),,,21201 Morton Rd,,,281-599-8888 Ext. 13,No,2023-07-31T21:12:47Z,No,,29.816234,-95.738754
TX,Anahuac,77514,Texas A&M AgriLife Extension Service ? Chamber County,Brittany Jones,,295 White Park Rd,,,409-374-2123,No,2023-10-23T21:58:59Z,No,,29.837628,-94.651493
TX,Lockhart,78644,Texas A&M AgriLife Extension Service -Caldwell County Fitting Station,,,1403 Blackjack,,,512-398-3122,No,2024-09-04T22:45:54Z,No,,29.873748,-97.654067
TX,Lagrange,78945,Texas A&M AgriLife Extension Service,,,255 Svoboda Ln,,,(979) 968-5831,No,2021-09-02T15:31:14Z,No,,29.897558,-96.897238
TX,Houston,77037,Little York Fire Dept.,,,10410 Airline Dr,,,281-448-0391,No,2023-07-31T21:50:08Z,No,,29.90712,-95.401817
TX,La Grange,78945‐2213,Texas A&M AgriLife Extension Service Fayette County,,,254 North Jefferson Street,,,979-968-5831,No,2024-09-06T04:57:56Z,No,,29.907403,-96.877388
TX,Crosby,77532,Harris County ESD #5,,,5915 FM-2100,,,281-328-6810,No,2023-07-31T19:39:21Z,No,,29.912116,-95.070632
TX,Houston,77038,Northwest Volunteer Fire Dept.,,,12820 T.C. Jester Blvd,,,832-824-3483,No,2023-07-31T21:52:18Z,No,,29.91717,-95.458478
TX,Bellville,77418,Texas Department of State Health Services – Bellville,,,602 E Hacienda,,,979-865-5211,No,2024-09-06T04:52:17Z,No,,29.935971,-96.256682
TX,Bellville,77418,TX Department of State Health Services - Bellville,,,602 E Hacienda St,,,979-865-5211,No,2021-09-07T14:31:12Z,No,,29.935971,-96.256682
TX,Port Arthur,77642,TXDOT Beaumont District,Liz Barbosa,,6101 Twin City HWY,,,409-722-4694,No,2021-08-31T03:01:37Z,No,,29.948042,-93.953481
TX,Kerrville,78028,Texas Department State Health Services- Kerrville,Norma Cardona-Price,,"819 Water St, Ste 290",,,830-896-5515,No,2024-09-06T02:59:14Z,No,,30.044742,-99.140005
TX,Beaumont,77701,Beaumont Public Health Dept,,,3040 College St,,,409-832-4000,No,2021-09-02T21:15:08Z,No,,30.070422,-94.117285
TX,Spring,77373,Spring Fire Dept.,,,656 E Louetta Rd,,,281-951-7065,No,2023-07-31T21:47:48Z,No,,30.071344,-95.423945
TX,Tomball,77375,Tomball Police Dept.,,,400 Fannin St,,,281-290-1303,No,2023-07-31T21:44:58Z,No,,30.095292,-95.616551
TX,Orange,77630,Texas A&M AgriLife Extension Service - Orange County,Fallon Foster,,11475 FM 1442,,,409-882-7010,No,2023-10-23T22:01:46Z,No,,30.12093,-93.881933
TX,"Orange, TX",77632,TXDOT Beaumont,Kim Guidry,,3128 Hwy 62 North,,,409-883-3476,No,2024-09-04T22:59:25Z,No,,30.129094,-93.819603
TX,Sanderson,79848,TXDOT Odessa District,Clay Houston,Alejandro Guillen,53 State HWY 285,,,432-345-2563,No,2024-09-05T12:50:07Z,No,,30.152873,-102.409392
TX,New Caney,77357,Motivation Education & Training Inc.,,,22551 Gene Campbell Blvd.,,,281-659-1305,No,2024-09-17T03:16:51Z,No,,30.171329,-95.242648
TX,Giddings,78942,Texas AgriLife Extension Service Lee County Fitting Station,Tonya,Poncik,310 S Grimes St,,,979-542-2753,No,2020-09-18T16:52:37Z,No,Lee,30.180592,-96.936453
TX,Giddings,78942,Texas A&M AgriLife Extension Service-  Lee County Fitting Station,Tonya Poncik,,310 S Grimes St,,,979-542-2753,No,2023-10-23T21:26:29Z,No,,30.180597,-96.93646
TX,Austin,78723,Austin Safekids led by Dell Chidren's Medical Center,,,4900 Mueller Blvd,,,512-324-TOTS (8687),No,2023-10-23T21:12:42Z,No,"Travis, Williamson, Hays",30.303434,-97.707336
TX,Marfa,79843,Texas Department State Health Services - Marfa,Flor Mercado,,202 E El Paso St,,,432-729-5045,No,2021-09-02T18:31:40Z,No,,30.310559,-104.019182
TX,Austin,78756,Texas Department of State Health Services - Safe Riders Program,saferiders@dshs.texas.gov,,Varied locations in Austin,,,800-252-8255,No,2023-10-23T21:20:20Z,No,"Travis, Williamson, Hays",30.319508,-97.738998
TX,Austin,78752,Austin/Travis County Health & Human Services,,,7000 Blessing Ave,,,512-972-5159,No,2023-10-23T21:15:00Z,No,"Travis,",30.32731,-97.696287
TX,Austin,78753,TxDOT Austin District,,,7901 N Interstate 35,,,512-217-4118,No,2023-10-23T21:17:22Z,No,,30.340293,-97.696302
TX,Cleveland,77327,Texas Department of State Health Services - Cleveland,,,300 Campbell St,,,281-592-6714,No,2023-10-23T22:10:28Z,No,,30.347748,-95.071398
TX,Cleveland,77327,Liberty Co Constables Office,Zach Harkness,,306 Campbell St,,,310-619-1375,No,2023-10-23T21:56:06Z,No,,30.349118,-95.071206
TX,Alpine,79830,Texas Department of State Health Services - Alpine,Leslie Wilkes,,205 N Cockrell St,,,(432)837-3877,No,2021-09-02T18:28:19Z,No,,30.360786,-103.655396
TX,Navasota,77868,Texas A&M AgriLife Extension Service Grimes County,Carla Hayes,,203 Veterans Memorial Dr.,,,936-825-0465,No,2021-08-31T03:24:58Z,No,Grimes,30.374773,-96.108575
TX,Sonora,76950,Dept of State Health Service Sonora,Samantha Wilson,,103 E Main St,,,325-387-2234,No,2021-09-01T21:46:37Z,No,"Sutton, Kimble, Schleicher Crockett",30.571244,-100.646302
TX,College Station,77845,Texas A&M Police Department,Officer Josh DeLeon,,1111 Research Parkway,,,979-845-2345,No,2024-06-24T17:55:46Z,No,,30.605432,-96.359097
TX,Georgetown,78626,Williamson County EMS,,,3189 SE Inner Loop,,,512-943-3675,No,2023-10-23T21:45:20Z,No,,30.630964,-97.646069
TX,Georgetown,78626,TXDOT,Monique Campa,Monique.Campa@txdot.gov,3189 SE Uinner Loop Ste A,,,512-217-4118,No,2024-09-11T13:05:17Z,No,,30.630964,-97.646069
TX,Georgetown,78626,"TXDOT Car Seat Checks CPS Week -car seat checkup event, 3 lanes for appointments & 2 lanes for drive ups without appointments.",Monique.Campa@txdot.gov,,3189 SE Uinner Loop Ste A,,,512-217-4118,Yes,2024-09-11T14:43:10Z,No,,30.630964,-97.646069
TX,Rockdale,76567,Place of Hope Rockdale,Ayde Edwards,,231 E. Cameron Ave.,,,979-321-5230,No,2024-06-24T17:16:49Z,No,,30.656566,-96.999884
TX,Bryan,77803,Texas A&M AgriLife Extension Service Brazos County,Flora Williams,,4153 County Park Court,,,979-823-0129,No,2021-08-31T03:26:14Z,No,,30.657485,-96.297786
TX,Huntsville,77340,Region 6 Education Service Center,Amy Moser,,3332 Montgomery Rd,,,936-435-8343,No,2021-08-31T03:14:02Z,No,,30.69215,-95.55712
TX,Huntsville,77340,Texas Department of State Health Services - Huntsville,Christina Hamilton,,2507 Lake Road,Christina.Hamilton@dshs.texas.gov,,936-294-2170,No,2024-06-24T17:59:25Z,No,,30.702507,-95.548853
TX,Bryan,77803,TXDOT Bryan,Julia Davies,julia.davies@txdot.gov,2591 N Earl Rudder Fwy,,,512-466-1829,No,2024-06-24T18:04:47Z,No,,30.718424,-96.396439
TX,Jarrell,76537,Jarrell Police Department,,,191 Town Center Blvd.,,,512-667-1945,No,2024-09-16T21:39:15Z,No,,30.818257,-97.615246
TX,Newton,75966,TXDOT Beaumont,,,1009 Court St.,,,409-379-4681,No,2024-09-04T22:56:49Z,No,,30.848252,-93.774972
TX,Cameron,76520,Cameron WIC,Ayde Edwards,,211 S. Houston Ave.,,,979-321-5230,No,2024-06-24T16:52:23Z,No,,30.849424,-96.977583
UT,Lehi,84043,Lehi Police Department,Brock,Susov,128 N 100 E,,,385.201.1005,No,2022-09-19T17:20:25Z,No,,,
UT,Pleasant Grove,84062,Pleasant Grove Police Department,Steve,Brinton,108 S 100 E,,,801.785.3506,No,2022-09-19T17:24:04Z,No,,,
UT,Logan,84321,Cache County Sheriff,Erin,Griffeth,1225 W Valley View,egriffeth@cachesheriff.org,,435-755-1000,No,2018-10-22T14:05:33Z,No,,,
UT,Kaysville,84037,Kaysville City Police,Cade,Bradshaw,80 North Main,cbradshaw@kaysvillecity.com,,801-487-7080,No,2018-09-14T15:46:53Z,No,,,
UT,Murray,84107,Utah Highway Patrol Section 4,Kristopher,Cope,5681 South 320 West,kcope@utah.gov,,801-284-5520,No,2018-09-14T16:45:24Z,No,,,
UT,Brigham City,84302,Bear River Health Department,Allena,Pierce,992 South 800 West,apierce@brhd.org,,435.695.2064,No,2018-10-22T13:58:14Z,No,Box Elder,,
UT,Delta,84624,Central Utah Public Health,Darla,Ewart,362 W. Main #1,,,435.864.3622,No,2022-09-19T19:55:36Z,No,Millard,,
UT,Manti,84642,"Central Utah Public Health, Manti Office",JanaKaye,Smith,40 West 200 North,janakayesmith@utah.gov,,435.835.2231,No,2022-09-12T20:17:50Z,No,Sanpete,,
UT,Tooele,84074,Tooele County Health Department,Amy,Bate,151 Main St,abate@tooelehealth.org,,435.277.2302,No,2018-09-14T14:29:01Z,No,Tooele,,
UT,Roosevelt,84066,TriCounty Health Department,Jeramie,Tubbs,281 E 200 N,jtubbs@tricountyhealth.com,,435.722.6306,No,2018-09-14T14:26:43Z,No,"Daggett, Duchesne, Uintah",,
UT,Vernal,84078,TriCounty Health Department,Sierra,Jensen,133 E 500 S,sjensen@tricountyhealth.com,,435.247.1166,No,2018-09-14T17:09:54Z,No,"Daggett, Duchesne, Uintah",,
UT,Kanab,84741,Southwest Utah Public Health,Julie,Holland,445 N Main St,,,435.644.2537,No,2022-09-19T17:13:14Z,No,,37.055824,-112.529142
UT,St George,84770,Southwest Utah Health Department,Camille,Jessop,620 S 400 E,cjessop@swuhealth.org,,435.652-4064,No,2022-09-19T16:24:07Z,No,"Washington, Beaver and Garfield",37.097685,-113.575426
UT,St. George,84770,St. George Police Communications,Heather,Hallman,265 N 200 E,heather.hallman@sgcity.org,,435-627-4300,No,2018-09-14T15:26:55Z,No,,37.11262,-113.57981
UT,Santa Clara,84765,Santa Clara Ivins Police,Braden,Ray,2603 Santa Clara Dr,bray@ivins.com,,435-652-1122,No,2020-09-09T18:54:17Z,No,,37.128764,-113.645161
UT,Washington,84780,Washington City Police Department,Rachel,Riley,135 N 100 E,,,435.986.1515,No,2022-09-19T17:27:38Z,No,,37.132299,-113.508786
UT,Hurricane,84737,Washington County Sheriff’s Office,Clinton,Whitney,620 S 5300 W,,,435-656-6500,No,2019-10-11T14:46:16Z,No,,37.160074,-113.410282
UT,La Verkin,84745,La Verkin Police Department,Chris,Smith,111 S Main St,chris.smith@laverkincity.org,,435-634-5730,No,2022-09-19T16:42:50Z,No,,37.199171,-113.269587
UT,Blanding,84511,San Juan Health Department,Tisheena,Yazzie,735 S 200 W,tyazzie@sanjuancounty.org,,435-359-0038,No,2022-09-19T16:40:50Z,No,,37.615098,-109.481464
UT,Panguitch,84759,Garfield Memorial Hospital,Cheryl,Berry,20 N 400 E,,,435.676.8811,No,2022-09-19T17:08:07Z,No,,37.826683,-112.426985
UT,Parowan,84761,Parowan Police Department,Kristine,Hynson,35 E 100 N,,,435.586.9445,No,2022-09-19T17:07:55Z,No,,37.844622,-112.826785
UT,Moab,84532,Southeastern Utah Health Department,Elizabeth,Wright,575 Kane Creek Blvd,,,435-259-5602,No,2022-09-20T12:30:18Z,No,,38.564282,-109.551691
UT,Richfield,84701,Utah Highway Patrol,Jade,Murdock,835 E 300 N,jmurdock@utah.gov,,435-896-2780,No,2018-09-14T16:55:50Z,No,,38.772397,-112.07094
UT,Richfield,84701,Central Utah Health Department,Valyn,Leavitt,70 W Westview Dr,vcleavitt@utah.gov,,435-896-5451 X340,No,2018-09-14T15:17:14Z,No,,38.78144,-112.08637
UT,Richfield,84701,Utah Highway Safety Office - Rural Traffic Safety Coordinator,Terry,Smith,70 Westview Dr,terrysmith1@utah.gov,,435.201.4312,No,2018-09-14T15:21:44Z,No,Sevier,38.78144,-112.08637
UT,Castle Dale,84513,Southeastern Utah Health Department,Lori,Hardee,25 West Main,lhardee@utah.gov,,435.381.2252,No,2011-09-06T04:00:00Z,No,Emery,39.211645,-111.020117
UT,Mount Pleasant,84647,"Central Utah Public Health, Mt. Pleasant Office",JanaKaye,Smith,20 S 100 W,janakayesmith@utah.gov,,435.462.2449,No,2022-09-12T20:23:18Z,No,Sanpete,39.546197,-111.457537
UT,Price,84501,Southeastern Utah Health Department,Debbie,Marvidikis,28 South 100 East,dmarvidikis@utah.gov,,435.637.3671,No,2011-09-06T04:00:00Z,No,Carbon,39.599133,-110.809517
UT,Nephi,84648,"Central Utah Public Health, Nephi Office",Pam,Goodrich,160 North Main,pgoodrich@utah.gov,,435.623.0696,No,2011-09-06T04:00:00Z,No,Juab,39.710918,-111.83519
UT,Provo,84601,Utah County Health Department,Marla,Brannum,151 S University Ave,marlab@utahcounty.gov,,801.851.7513,No,2018-09-14T15:09:30Z,No,Utah,40.23173,-111.65837
UT,Orem,84057,Orem City Police Department,Josh,Hansen,95 E Center St,jrhansen@orem.org,,801-229-7070,No,2018-09-14T17:24:19Z,No,,40.297191,-111.692215
UT,Lindon,84042,Lindon Police Department,David,Welcker,90 N State St,,,801.769.8600,No,2022-09-19T17:22:14Z,No,,40.338559,-111.717367
UT,American Fork,84003,Utah County Health,Marla,Brannum,599 S 500 E,,,801-851-7513,No,2022-09-19T19:52:43Z,No,,40.364788,-111.784717
UT,American Fork,84003,American Fork City Fire Dept,Leif,Nelson,96 N Center St,lnelson@afcity.net,,801-763-3045,No,2019-10-11T14:40:34Z,No,,40.378497,-111.798019
UT,Saratoga Springs,84045,Saratoga Springs Police Department,Melissa,Hamer,1307 N Commerce Dr,mhamer@saratogaspringscity.com,,801-420-6326,No,2020-09-09T18:53:10Z,No,,40.386291,-111.913024
UT,Lehi,84043,Lehi Fire Department,Angie,Reynolds,3870 Traverse Mountain Blvd,,,(385) 201-1081,No,2022-09-19T16:46:17Z,No,,40.436026,-111.880147
UT,Heber City,84032,Wasatch County Health Department,Amber,Pulley,55 S 500 E,apulley@co.wasatch.utah.gov,,435.657.3259,No,2018-09-14T14:13:06Z,No,Wasatch,40.501459,-111.412571
UT,Heber City,84032,Heber City Police Department,Heath,Harvey,301 S Main St,,,435.654.3040,No,2022-09-19T17:26:24Z,No,,40.503172,-111.412237
UT,Riverton,84065,Riverton Hospital Primary Children's Outpatient Services,Jenavee,Erickson,3773 W 12600 S,,,801-285-2470,No,2022-09-19T16:34:20Z,No,Salt Lake,40.520432,-111.979812
UT,Tooele,84074,Tooele City Police Dept,Colbey,Bentley,323 N Main St,cbentley@tooelecity.org,,435-882-8900,No,2019-10-11T14:34:58Z,No,,40.536928,-112.298954
UT,South Jordan,84095,South Jordan Police Department,Daniel,Peterson,1600 W Towne Center Dr,,,801-254-4708,No,2022-09-20T12:29:24Z,No,,40.55849,-111.936736
UT,West Jordan,84088,West Jordan Police,Sam,Winkler,8040 S Redwood Rd,,,801-256-2000,No,2022-09-19T16:43:40Z,No,,40.605225,-111.93929
UT,West Jordan,84088,Salt Lake County Health Department,Lindsey,Miller,7971 S 1825 W,lmiller@slco.org,,385.468.5284 English,No,2020-08-10T14:41:29Z,No,,40.606976,-111.940531
UT,Midvale,84047,Unified Police - Midvale Precinct,Lori,Shaw,7912 Main St,sdejarnatt@updsi.org,,385-468-9346,No,2018-09-14T14:17:23Z,No,,40.6075,-111.91115
UT,Taylorsville,84129,Utah Highway Safety Office,Katherine,Kayser,4501 S 2700 W,kkayser@utah.gov,,801.965.4400,No,2022-09-19T16:33:28Z,No,Salt Lake,40.671054,-111.956615
UT,Taylorsville,84129,Utah Highway Patrol,Alic,Giles,4365 S 2200 W,,,801.957.4270,No,2022-09-19T17:15:35Z,No,,40.676275,-111.946043
UT,Park City,84060,Summit County Health Department,Alyssa,Mitchell,650 Round Valley Dr,amitchell@summitcounty.org,,435.333.1508,No,2018-09-14T14:21:31Z,No,Summit,40.68397,-111.46696
UT,West Valley City,84119,West Valley City Police,Michael,Millet,3575 S Market St,michael.millett@wvc-ut.gov,,801-965-5174,No,2018-09-14T16:48:18Z,No,,40.694669,-111.95921
UT,Salt Lake City,84104,Utah Safety Council,Amy,Figueroa,1574 W 1700 S,afigueroa@utahsafetycouncil.org,,801.746.7233 Ext 312,No,2022-09-19T16:38:21Z,No,,40.733474,-111.934625
UT,Salt Lake City,84113,Primary Children's Hospital,Jessica,Strong,100 Mario Capecchi Dr,,,801.662.6583,No,2022-09-19T16:22:58Z,No,Salt Lake,40.771663,-111.83824
UT,Bountiful,84010,Lakeview Hospital,Michelle,Whiteley,630 Medical Dr,,,801.299.2200,No,2022-09-19T17:09:27Z,No,,40.885905,-111.869002
UT,Coalville,84017,Summit County Health Department,Jean,Paskett,85 N 50 E,jpaskett@summitcounty.org,,435-336-3228,No,2018-09-14T14:11:48Z,No,Summit,40.91897,-111.39867
UT,Morgan,84050,Weber-Morgan Health Department,Jann,Fawcett,236 E. Young Street,jfawcett@co.weber.ut.us,,801.399.7186,No,2011-09-06T04:00:00Z,No,"Weber, Morgan",41.039852,-111.665581
UT,Layton,84041,Layton Hospital,,,201 Layton Pkwy,,,801.542.6000,No,2022-09-19T17:08:21Z,No,,41.052187,-111.969212
UT,Clearfield,84015,AAA Member Service Center,Catherine,Contreras,888 S 2000 E,catherine.contreras@utah.AAA.com,,801-401-6642,No,2019-10-11T14:12:49Z,No,,41.101058,-111.990841
UT,Clearfield,84015,Davis County Health Department,Kelli,Farr,22 S State St,kfarr@co.davis.ut.us,,801.525.5177,No,2018-09-14T14:10:43Z,No,Davis,41.113395,-112.025623
UT,Ogden,84403,AAA Insurance,,,5705 Harrison Blvd,,,801.683.4901,No,2022-09-20T12:27:57Z,No,All,41.159253,-111.941626
UT,Ogden,84401,Weber-Morgan Health Department,Jann,Fawcett,477 23rd St,jfawcett@co.weber.ut.us,,801-399-7186,No,2018-09-14T14:56:00Z,No,"Weber, Morgan",41.22477,-111.968136
UT,Ogden,84404,Utah Highway Patrol,Michael,Irvine,461 Stewart St,,,801.393.1136,No,2022-09-19T17:17:10Z,No,,41.255118,-111.991828
UT,Mantua,84324,Mantua City Police Department,Craig,Hamer,409 N Main St,,,435.723.7054,No,2022-09-19T16:54:51Z,No,,41.503434,-111.943417
UT,Logan,84341,Logan Regional Hospital,Mike,Scriver,500 E 1400 N,,,435.716.1000,No,2022-09-19T17:09:14Z,No,,41.756072,-111.822249
VT,Derby,05829,Orleans County Sheriff's Department,,,5578 US Route 5,,,802-334-3333,No,2023-06-28T15:11:35Z,No,,,
VT,Fairfax,05454,Fairfax Rescue,,,144 Goodall St,,,802-849-2773,No,2023-06-28T15:15:35Z,No,,,
VT,Brattleboro,05301,Rescue Inc.,,,541 Canal St,,,802-257-0504,No,2023-06-28T15:08:12Z,No,,42.837588,-72.566341
VT,Wilmington,05363,Deerfield Rescue Squad,,,22 Stow Hill Road,,,802-464-5557,No,2024-09-12T14:01:18Z,No,,42.876759,-72.893993
VT,Bennington,05201,Sunrise Family Resource Center,,,238 Union St,,,802-442-0059,No,2023-06-28T15:06:59Z,No,,42.877025,-73.190307
VT,Brattleboro,05301,Brattleboro Police Department,,,62 Black Mountain Road,,,802-257-7950,No,2024-09-12T13:56:05Z,No,,42.880602,-72.562142
VT,West Townshend,05359,Rescue Inc.,,,6911 VT Route 30,,,802-257-0504,No,2023-06-28T15:29:28Z,No,,43.084354,-72.718738
VT,Manchester Center,05255,Manchester Police Department,,,60 Jeff Williams Way,,,802-362-2022,No,2023-06-28T14:46:31Z,No,,43.188529,-73.044246
VT,Springfield,05156,Springfield Hospital,Sandy,Peplau,25 Ridgewood Rd,,,802-885-7686,No,2014-03-27T11:25:42Z,No,,43.297835,-72.493953
VT,Ascutney,05030,Ascutney Fire Department,,,540 Vermont 131,,,802-291-1290,No,2015-09-01T17:39:36Z,No,,43.40639,-72.40742
