state,city,zip,organization,contactFirstName,contactLastName,addressLine1,email,fax,phone1,cPSWeekEventFlag,lastUpdatedDate,mobileStationFlag,countiesServed,locationLatitude,locationLongitude
SC,Loris,29569,McLoed Health Access to Health,,,McLoed Health Access to Health,,,843-877-9969,No,2024-09-09 11:53:44+00:00,No,,34.035,-78.911
SC,Columbia,29212,Irmo Fire District Headquarters,,,6017 Saint Andrews Rd,,,803-798-4979,No,2023-01-30 19:28:08+00:00,No,,34.051,-81.16
SC,Columbia,29223,Richland County Sheriff's Dept.,,,5623 Two Notch Rd,,,803-576-3000,No,2023-01-30 19:28:59+00:00,No,,34.053,-80.98
SC,Columbia,29212,Irmo Fire District Northlake,,,117 Lincreek Dr,,,803-781-7178,No,2023-09-20 00:50:18+00:00,No,,34.072,-81.216
SC,Irmo,29063,Irmo Police Department,,,1230 Columbia Ave,,,803-781-8088,No,2023-11-21 17:29:06+00:00,No,,34.086,-81.18
SC,Florence,29505,Howe Springs Fire Rescue,,,4395 South Irby Street,,,843-669-4196,No,2024-09-09 11:44:47+00:00,No,,34.103,-79.783
SC,Columbia,29203,South Carolina State Fire Office,,,141 Monticello Trail,,,803.896.9800,No,2023-01-30 19:22:47+00:00,No,,34.11,-81.093
SC,Timmonsville,29161,Sardis-Timmonsville Fire Dept.,,,431 E. Smith St.,,,843-346-5555,No,2024-09-09 12:01:20+00:00,No,,34.136,-79.932
SC,Greenwood,29646,Safe Kids Lakelands,,,410 Epting Ave,,,864-725-6048,No,2023-09-20 13:36:02+00:00,No,,34.172,-82.156
SC,Elgin,29045,Kershaw County Fire Rescue Station 13,,,2344 Highway 1 S,,,803-425-1522,No,2023-09-20 00:38:01+00:00,No,,34.178,-80.781
SC,Greenwood,29646,Greenwood City Police Department,,,520 Monument St,,,864.942.8423,No,2023-09-20 01:40:31+00:00,No,,34.189,-82.163
SC,Greenwood,29646,Carolina Health Centers,,,313 Main St,,,864-229-4446,No,2023-01-31 21:57:10+00:00,No,,34.191,-82.16
SC,Greenwood,29461,Greenwood County FIrst Steps,,,1402 C Highway 72 West,,,843-291-0636,No,2024-11-12 20:57:42+00:00,No,,34.195,-82.196
SC,Bishopville,29010,Lee County EMS,,,130 Industrial Blvd.,,,803-229-0185,No,2024-09-09 11:49:40+00:00,No,,34.195,-80.21
SC,Florence,29506,Safe Kids Pee Dee/Coastal/McLeod Regional Medical Center,,,555 E Cheves St,,,843-777-5021,No,2023-01-31 21:37:59+00:00,No,,34.197,-79.758
SD,Brookings,57007,Family Resource Network,April,Flemming,Pugsley Center 201,,,1-800-354-8238,No,2017-08-07 20:49:38+00:00,No,,,
SD,Webster,57274,Sanford Clinic Webster,Kristy,Breske,101 Peabody Drive,,,605-345-4141,No,2017-08-07 20:53:28+00:00,No,,42.547,-83.212
SD,Sioux Falls,57105,Sanford Children's CHILD Services,Amy,Heisinger,1115 W 41st Street,,,605-312-8370,No,2017-08-07 20:50:17+00:00,No,,43.515,-96.739
SD,Sioux Falls,57105,Sioux Falls Fire Rescue,Jim,Powers,2820 S Minnesota Avenue,jpowers@siouxfalls.org,,605-367-7171,No,2017-08-07 20:51:12+00:00,No,,43.519,-96.731
TN,Pleasant View,,Pleasant View Volunteer Fire Department,Brandon George,Jarrod Chandler,1119 Main St.,,,615-746-8528,No,2024-04-22 18:37:23+00:00,No,,,
TN,Evensville,37332,Safe Journey-  - Rhea County Sheriff's Office,,,7711 Eagle Ln,,,423-775-7837,No,2023-05-31 12:44:19+00:00,No,,,
TN,Hampton,29924,Hampton County Emergency Services,,,703 Second Street West,,,843-898-0091,No,2024-09-09 11:24:48+00:00,No,,32.866,-81.112
TN,Conway,29526,Horry County First Steps,,,1511 9th Avenue,,,843-488-3336,No,2024-09-09 11:27:52+00:00,No,,33.838,-79.058
TN,Chattanooga,37411,Catholic Charities Pregnancy Help Center - Hamilton,Sheri,Fava,5720 Uptain Rd,,,931-372-3318,No,2023-05-31 12:48:54+00:00,No,,35.009,-85.21
TN,Winchester,,Erlanger Nurse Family Partnership,Kenneth Spry,James Lankford,1755 Gunbarrel Road,,,931-728-2999,No,2024-04-22 18:09:39+00:00,No,,35.022,-85.161
TN,Chattanooga,37421,Children's Hospital at Erlanger,Lindsay,Smith Bass,1751 Gunbarrel Rd,,,423-218-7326,No,2023-05-31 15:15:15+00:00,No,,35.022,-85.161
TN,Chattanooga,37411,Families First_Signal Centers,Elizabeth,Cotellese,109 N Germantown Rd,,,423-805-6015,No,2023-05-31 15:20:57+00:00,No,,35.026,-85.246
TN,Collierville,38017,Collierville Police Department,Shepard,Taylor,156 N Rowlett St,,,901-457-2500,No,2023-05-31 13:22:49+00:00,No,,35.043,-89.668
TN,Jasper,37347,Marion County Health Department,Buffy,Morrison,24 E 7th St,,,423-480-2194,No,2023-05-31 12:45:38+00:00,No,,35.08,-85.624
TN,Memphis,,Memphis Police Department - Airways Station,April,Colbert,2234 Truitt St.,,,901-636-4889,No,2024-04-22 19:25:04+00:00,No,,35.086,-89.989
TN,Germantown,38138,Germantown Police Department,Edwin,McGee,1930 S Germantown Rd,,,901-754-7222,No,2023-05-31 13:34:32+00:00,No,,35.096,-89.806
TN,Memphis,38120,Baptist Memorial Hospital for Women,Kristi,Davis,6225 Humphreys Blvd,,,901-227-9027,No,2023-05-31 15:09:32+00:00,No,,35.128,-89.855
TN,Cleveland,37311,Bradley County Sheriff's Office,,,2290 Blythe Ave SE,,,423-244-4841,No,2023-05-31 12:41:55+00:00,No,,35.134,-84.884
TN,Memphis,38104,Memphis Police Department - Traffic Station,Chester Aldridge,Ruth Horne,1925 Union Ave,,,901-949-0954,No,2023-05-31 13:26:24+00:00,No,,35.135,-89.998
TN,Memphis,,Shelby County Health Department,,,814 Jefferson Ave,,,901-222-9000,No,2024-04-22 18:50:29+00:00,No,,35.143,-90.035
TN,Memphis,38112,Memphis Police Department - Tillman Station,LeCharra,Yarbrough,426 Tillman St,,,901-636-3000,No,2023-05-31 13:29:06+00:00,No,,35.144,-89.961
TN,Memphis,38105,Le Bonheur Children's Hospital,Jennifer,Taylor,850 Poplar Ave,,,901-287-6730,No,2023-05-31 13:28:47+00:00,No,,35.146,-90.032
TN,Selmer,38375,Tennessee Highway Patrol McNairy/Chester/Hardin,Darby,Drinkard,300 Industrial Park Dr,,,731-645-0523,No,2023-05-31 17:21:18+00:00,No,,35.151,-88.596
TN,Cleveland,37311,Bradley County Health Department,Laura,Moore,201 Dooley St SE,,,423-728-7020 ext.121,No,2023-05-31 12:39:01+00:00,No,,35.154,-84.868
TN,Cleveland,37311,Cleveland Police Department,Jennifer,Samples,100 Church St NE,,,423-716-4526,No,2023-05-31 12:37:49+00:00,No,,35.159,-84.874
TN,Benton,37307,Polk County Health Department,Malissa Davis,Amanda Hill,2279 Parksville Rd,,,423-338-4533,No,2023-05-31 12:37:06+00:00,No,,35.169,-84.642
TN,Winchester,37398,TN Department of Health - C.H.A.N.T - Franklin County,Angela,Coffelt,266 Joyce Ln,,,931-967-3826,No,2023-05-31 17:28:11+00:00,No,,35.17,-86.135
TN,Selmer,38375,Selmer Police Department,Nicholas,Inman,144 N 2nd St,,,731-645-6173,No,2023-05-31 13:53:45+00:00,No,,35.171,-88.591
TN,Winchester,,Franklin County Sheriff's Office,Patrick,Stefanski,494 George Fraley Pkwy,,,931-691-7374,No,2024-04-22 18:11:18+00:00,No,,35.176,-86.133
TN,Memphis,38134,Tennessee Highway Patrol - Summer Ave,Beverly,Bearden,6348 Summer Ave,,,901-543-6255,No,2023-05-31 13:32:16+00:00,No,,35.189,-89.852
TN,Decherd,,Decherd Police Department,Tyler,Womack,1301 W. Main Street,,,931-962-1675,No,2024-04-22 18:05:03+00:00,No,,35.206,-86.092
TN,Pulaski,38478,Giles County Sheriff's Office,Reagan,Jennings,200 Thomas Gatlin Dr,,,931-309-8395,No,2023-05-31 13:49:44+00:00,No,,35.217,-87.054
TN,Memphis,38128,Memphis Police Department - Austin Peay Hwy,Katie,Ward,3430 Austin Peay Hwy,katie.ward@memphistn.gov,,901-636-4670,No,2023-05-31 15:47:26+00:00,No,,35.218,-89.909
TN,Savannah,38372,Hardin County Emergency Communications,Brian,Gibbs,90 Riverside Dr S,,,731-925-6793,No,2023-05-31 13:54:36+00:00,No,,35.222,-88.255
TN,Bartlett,38133,Bartlett Police Department,Matt,Robinson,3730 Appling Rd,,,901-385-5502,No,2023-05-31 13:26:59+00:00,No,,35.228,-89.808
TN,Savannah,38372,Savannah Police Department,Michael,Darrington,80 King St,,,731-925-4989,No,2023-05-31 13:55:16+00:00,No,,35.228,-88.237
TN,Lawrenceburg,38464,TN Highway Patrol - Lawrenceburg District,Trp Brooke,Clendenen-Allred,1209 N Locust Ave,,,615-487-1156,No,2023-05-31 13:50:43+00:00,No,,35.256,-87.327
TN,Bolivar,38008,Bolivar Police Department,Eddie Henson,Chris Wilkerson,211 W Jackson St,,,731-658-9321,No,2023-05-31 13:22:07+00:00,No,,35.257,-88.99
TN,Lynchburg,37352,Moore County Sheriff's Office,Shane,Taylor,58 Elm St S,,,931-759-6464,No,2023-05-31 15:49:53+00:00,No,,35.281,-86.378
TN,Charleston,37310,Charleston Police Department,Brenda,Garren,126 Worth St,,,423-519-0243,No,2023-05-31 15:13:49+00:00,No,,35.281,-84.756
TN,Whiteville,38075,Whiteville Police Department,Officer Michael,Hatch,107 College St,,,731-254-9450,No,2023-05-31 13:25:42+00:00,No,,35.324,-89.151
TN,Etowah,37331,City of Etowah Fire Department,Derek,Ingram,100 Robinson St,,,423-263-9044,No,2023-05-31 12:42:47+00:00,No,,35.34,-84.538
TN,Millington,38053,Millington Police Department,Jennifer,Michaels,7950 Memphis Ave,,,901-873-2161,No,2023-05-31 15:48:30+00:00,No,,35.343,-89.868
TN,Dunlap,37327,Sequatchie County Sheriff's Office,David,Layne,351 Fredonia Rd,,,423-949-7750,No,2023-05-31 16:51:30+00:00,No,,35.381,-85.391
TN,Dunlap,37327,Sequatchie County TDOH - C.H.A.N.T,Courtney,Davis,16939 Rankin Ave,,,423-435-1271,No,2023-05-31 16:52:49+00:00,No,,35.388,-85.382
TN,Athens,37303,McMinn County Health Department,Delaney Hall,Aubrey Tallent,373 County Road 554,,,423-745-7431,No,2023-05-31 12:35:53+00:00,No,,35.397,-84.568
TN,Henderson,38340,Henderson Police Department,Danielle,Cook,121 Crook Ave,,,731-989-5404,No,2023-05-31 14:44:34+00:00,No,,35.44,-88.641
TN,Atoka,38004,Atoka Police Department,Josh,Durham,68 McLaughlin Dr,,,901-837-8302,No,2023-05-31 13:21:21+00:00,No,,35.444,-89.782
TN,Manchester,,Manchester Fire-Rescue,Kenneth Spry,James Lankford,1509 Hillsboro Blvd,,,931-728-2999,No,2024-04-22 18:12:19+00:00,No,,35.469,-86.072
TN,Shelbyville,,The Center for Family Development @ Shelbyville,Sarah,Joseph,124 East Side Square,,,931-684-4676,No,2024-04-22 18:47:12+00:00,No,,35.483,-86.46
TN,Manchester,37355,Manchester Police Department,Alethia,Rawn,200 W Fort St,,,931-728-2099,No,2023-05-31 12:46:29+00:00,No,,35.484,-86.089
TN,Shelbyville,37160,Shelbyville Police Department,Ronnie,Blankenship,109 Lane Pkwy,,,931-684-5811,No,2023-05-31 12:12:26+00:00,No,,35.485,-86.461
TN,Madisonville,,Madisonville Fire Dept.,John,Tallent,315 Englewood Rd.,,,423-519-7069,No,2024-04-22 18:21:46+00:00,No,,35.514,-84.366
TN,Madisonville,37354,Monroe County Sheriff's Dept.,Sarah,Mills,319 Hickory St,,,423-442-3911,No,2023-05-31 12:45:58+00:00,No,,35.522,-84.362
TN,Covington,38019,Tipton County Sheriff's Office,,,1801 S College St,,,901-475-3300,No,2023-05-31 13:23:49+00:00,No,,35.543,-89.651
TN,Covington,,Covington Police Department,Brett,Taylor,300 West Church Ave,,,901-475-1261,No,2024-04-22 19:22:05+00:00,No,,35.562,-89.649
TN,Brownsville,,Brownsville Police Department,Monique Springfield,"Dennis Tyus, Jr.",111 N. Washington Ave,,,731-772-1266,No,2024-04-22 19:20:26+00:00,No,,35.595,-89.263
TN,Jackson,38301,Tennessee Highway Patrol - Jackson District,Sgt. Jena,Eubanks,336 Smith Ln,,,731-234-3673,No,2023-05-31 15:01:06+00:00,No,,35.597,-88.924
TN,Jackson,,City of Jackson Fire Department,Latrell,Billingsley,720 S Highland Ave,,,731-425-8690,No,2024-04-22 19:21:17+00:00,No,,35.603,-88.813
TN,Jackson,,Madison County Fire Department / SafeKids West Tennessee,Courtney,Cook,2432 Technology Center Drive,,,731-424-5577,No,2024-04-22 19:23:16+00:00,No,,35.607,-88.918
TN,Sweetwater,37874,Sweetwater Fire Department,Tripp,Hall,255 Highway 322 E,,,423-337-2342,No,2023-05-31 13:12:39+00:00,No,,35.61,-84.455
TN,Columbia,,Columbia Fire Department,Captain Donnie,Knoepfel,1000 South Garden St.,,,931-560-1705,No,2024-04-22 18:35:10+00:00,No,,35.612,-87.037
TN,Chapel Hill,37034,Chapel Hill Police Department,John,Compton,119 N Horton Pkwy,,,931-364-4136,No,2023-05-31 11:35:08+00:00,No,,35.627,-86.693
TN,Jackson,38301,West Tennessee Healthcare,Ashley,DeLoach,681 Skyline Dr,,,731-541-4384,No,2023-05-31 15:00:09+00:00,No,,35.64,-88.834
TN,Jackson,,United Way of West Tennessee,Kaitlyn,Mingle,470 N Parkway,,,731-265-6675,No,2024-04-22 18:49:36+00:00,No,,35.647,-88.846
TN,Lexington,38351,Lexington PD,Jeff Middleton,Katie Carroll,88 1st St,,,731-968-6666,No,2023-05-31 13:55:57+00:00,No,,35.648,-88.394
TN,McMinnville,37110,McMinnville Fire Department #1,Mark,Mara,313 E Main St,,,931-473-6739,No,2023-05-31 12:04:04+00:00,No,,35.681,-85.769
TN,McMinnville,37110,McMinnville Police Department,Mark,Mara,101 E Main St,,,931-473-3808,No,2023-05-31 11:56:57+00:00,No,,35.681,-85.772
TN,Spring City,,Spring City Police Department,Sgt. Kevin,Dotson,229 Front Street,,,423-365-6225,No,2024-04-22 18:13:06+00:00,No,,35.692,-84.862
TN,Jackson,38305,Southwest Tennessee Child Care Resource and Referral Agency,Katherine,Cothern,32 Garland Dr,,,731-512-4095,No,2023-05-31 14:53:46+00:00,No,,35.694,-88.857
TN,McMinnville,37110,Warren County Sheriff's Department,Mark,Mara,108 Security Circle,,,931-473-7863,No,2023-05-31 11:59:06+00:00,No,,35.696,-85.751
TN,McMinnville,37110,McMinnville Fire Department #2,,,1022 Old Smithville Rd,,,931-474-6704,No,2023-05-31 11:58:31+00:00,No,,35.704,-85.79
TN,Gatlinburg,37738,Gatlinburg Fire Rescue,Amanda,Perryman,1230 E Parkway,,,865-661-0685,No,2023-05-31 15:23:21+00:00,No,,35.725,-83.48
TN,Gatlinburg,37738,Gatlinburg Police Department,Michael Green,Patrick Trentham,1230 E Parkway,,,865-436-5181,No,2023-05-31 12:57:01+00:00,No,,35.725,-83.48
TN,Spring Hill,37174,Spring Hill Police Department,Herb,Rosa,3636 Royal Park Blvd,,,931-486-2252,No,2023-05-31 12:17:30+00:00,No,,35.726,-86.922
TN,Loudon,,City of Loudon Fire & Police Department,Anthony,Garner,100 Cedar Street,,,865-408-0409,No,2024-04-22 18:14:20+00:00,No,,35.742,-84.334
TN,Maryville,37801,Maryville Fire Dept.,Josh,Richards,402 W Broadway Ave,,,865-273-3601,No,2023-05-31 13:01:47+00:00,No,,35.753,-83.974
TN,Maryville,37804,Blount County Sheriff's Office,,,940 E Lamar Alexander Pkwy,,,865-273-5000,No,2023-05-31 13:03:05+00:00,No,,35.754,-83.959
TN,Lenoir City,37771,Loudon County Sheriff's Office,"Captain Jeff Russell, Kenneth Palmer,",John Parker,12680 Highway 11 W,,,865-986-4823,No,2023-05-31 12:59:22+00:00,No,,35.772,-84.312
TN,Pigeon Forge,37863,Pigeon Forge Police Dept.,Donnie,Mashburn,225 Pine Mountain Rd,,,865-453-9063,No,2023-05-31 13:10:37+00:00,No,,35.789,-83.562
TN,Lenoir City,37771,Lenoir City Fire Department,Stephen Spoon,Kevin Abercrombie,200 E Depot St,,,865-986-4212,No,2023-05-31 12:59:58+00:00,No,,35.791,-84.264
TN,Maryville,37804,Blount County Fire Dept. Station 2,Tim,Ogle,2565 E Broadway Ave,,,865-203-2450,No,2023-05-31 13:02:16+00:00,No,,35.791,-83.947
TN,Lenoir City,37771,Lenoir City Police Department,Aaron Bialek,Charles Butler,530 US-321 N,,,865-986-2005,No,2023-05-31 13:00:20+00:00,No,,35.808,-84.263
TN,Alcoa,37701,Alcoa Fire Dept.,Darrin Stinnett,Kevin Freeman,2010 N Wright Rd,,,865-380-4999,No,2023-05-31 12:54:57+00:00,No,,35.809,-83.976
TN,Alcoa,37701,Alcoa Police Department,Jessica Daugherty,Joey Beasley,2020 N Wright Rd,,,865-981-4111,No,2023-05-31 12:55:32+00:00,No,,35.809,-83.976
TN,Lavinia,,Destination Upward,Justin,Moore,1510 Fry Rd,,,731-418-2910,No,2024-04-22 19:22:42+00:00,No,,35.82,-88.639
TN,Woodbury,,Cannon County Sheriff's Office,Travis,Dunavant,110 Alexander Drive,,,615-563-1000,No,2024-04-22 18:33:55+00:00,No,,35.833,-86.07
TN,Murfreesboro,37129,Rutherford County Sheriff's Department,Gary,Herron,940 New Salem Hwy,,,615-904-3019,No,2023-05-31 12:05:04+00:00,No,,35.836,-86.412
TN,Murfreesboro,37130,Murfreesboro Police Department,Dan Fanning,Sgt. Amy Denton,1004 N. Highland Avenue,,,615-971-6366,No,2023-05-31 12:05:48+00:00,No,,35.856,-86.381
TN,Sevierville,37862,Sevier County Volunteer Rescue Squad,Courtney,Shelton,1171 Dolly Parton Pkwy,,,865-315-5409,No,2023-05-31 17:10:06+00:00,No,,35.863,-83.533
TN,Sevierville,37862,Sevierville Fire Department,,,122 Prince St,,,865-453-9276,No,2023-05-31 17:11:13+00:00,No,,35.865,-83.565
TN,Sevierville,37862,Sevierville Police Department,Rebecca,Cowan,300 Gary Wade Blvd,,,865-453-5506,No,2023-05-31 13:09:47+00:00,No,,35.865,-83.558
TN,Kingston,37763,Roane County EMA-OES,Brad,Goss,220 N 3rd St,,,865-455-9295,No,2023-05-31 15:57:10+00:00,No,,35.872,-84.514
TN,Seymour,37865,Seymour Fire Department,Francis,Leitch,101 Ford Hill Ln,,,865-573-7475,No,2023-05-31 13:11:57+00:00,No,,35.878,-83.768
TN,Franklin,37064,Franklin Fire Department,Jason,Webb,109 3rd Ave S,,,615-550-6862,No,2023-05-31 11:44:35+00:00,No,,35.925,-86.868
TN,Franklin,37064,Franklin Police Department,Joe,LeCates,109 2nd Ave S,,,615-794-2513  X7080,No,2023-05-31 11:43:05+00:00,No,,35.925,-86.867
TN,Sparta,38583,White County Sherrif's Office,,,111 Depot St,,,931-836-2700,No,2023-05-31 13:41:42+00:00,No,,35.927,-85.475
TN,Knoxville,37919,Tennessee Highway Patrol- District 1,,,7601 Kingston Pike,,,865-594-5800,No,2023-05-31 13:20:05+00:00,No,,35.929,-84.037
TN,Knoxville,37902,Knox County Schools Security,Lt. Dustin,Tilley,404 W Summit Hill Dr,,,865-203-1086,No,2023-05-31 13:13:12+00:00,No,,35.966,-83.921
TN,Knoxville,37915,Knoxville Police Department,Marcie Ware,Shelly Clemons,800 Howard Baker Jr Ave,,,865-215-7285,No,2023-05-31 13:14:02+00:00,No,,35.967,-83.908
TN,Newport,37821,Cocke County Sheriff's Department,Chris,Barnes,111 Court Ave,,,423-623-6004,No,2023-05-31 13:04:26+00:00,No,,35.967,-83.184
TN,Fairview,37062,Fairview Police Department,Richard,Ross,7100 City Center Way,,,615-799-2431,No,2023-05-31 11:42:27+00:00,No,,35.975,-87.13
TN,Knoxville,37917,Catholic Charities Pregnancy Help Center - East TN,Sheri Fava,Ivett Lambert,119 Dameron Ave,,,865-524-9896,No,2023-05-31 13:19:37+00:00,No,,35.979,-83.928
TN,Smyrna,,Smyrna Fire Department,Jeremy,Stokes,145 South Lowry Street,,,615-869-8371,No,2024-04-22 18:39:14+00:00,No,,35.979,-86.515
TX,La Marque,77568,La Marque Fire Dept.,,,750 Saltgrass Point Road,,,409-938-9267,No,2023-07-31 21:36:09+00:00,No,,,
TX,Palestine,75801,Texas AgriLife Extension Service Anderson County Fitting Station,,,"101 East Oak Street, Corner of Oak & Sycamore St",,,903-723-3735,No,2021-09-01 22:10:19+00:00,No,Anderson,,
TX,Weslaco,78596,Knapp Medical Center,,,1401 E. 8th Street,,,956-969-5360,No,2024-09-17 03:48:43+00:00,No,,26.153,-97.978
TX,Harlingen,78550,Texas Department of State Health Services - Harlingen,Bertha Flores,,601 W. Sesame Dr.,,,956-421-5579,No,2024-09-05 13:44:29+00:00,No,,26.166,-97.682
TX,Pharr,78577,TXDOT - Pharr District,Teresa Muelberger-McMillian,Rodney Elizondo,600 US Highway 83,,,956-702-6000,No,2021-09-01 21:51:24+00:00,No,,26.195,-98.184
TX,Harlingen,78550,Harlingen Police Department,,,1018 Fair Park Blvd.,,,956-202-2722,No,2021-09-01 21:19:25+00:00,No,"Cameron, Hidalgo, Star, Willacy",26.2,-97.706
TX,Mission,78572,Mission Police Department,"Antonio, Montezuma",,1200 E. 8th Street,,,956-648-9326,No,2024-09-17 03:54:28+00:00,No,,26.211,-98.313
TX,Pharr,78577,Behavioral Health Solutions of South Texas,,,5510 N. Cage Blvd Ste C,,,956-787-7111,No,2024-09-17 03:46:32+00:00,No,,26.243,-98.175
TX,Edinburg,78541,Texas A&M AgriLife Extension Service ‐ Hidalgo County,Joanne Ureste,,410 N 13th Ave,,,956-383-1026,No,2024-09-05 13:40:51+00:00,No,,26.304,-98.159
TX,Laredo,78043,TXDOT - Laredo,Blanca Trevino-Castro,,1817 Bob Bullock Loop,,,956-712-7408,No,2021-09-01 18:29:59+00:00,No,Web,27.515,-99.447
TX,Corpus Christi,78416,TXDOT Corpus Christi District,David Pallotti,,1701 S Padre Island Dr,,,361-257-8730,No,2020-09-18 18:00:43+00:00,No,,27.74,-97.44
TX,Corpus Christi,78411,Driscoll Children,Karen Beard,Powell,3643 S. Staples,,,361- 694-6700,No,2020-09-18 17:41:46+00:00,No,"Nueces, Kleberg",27.744,-97.392
TX,George West,78022,Live Oak County Health Department,Tina Crowe,,204 Bowie St,tcrowe@co.live-oak.tx.us,,(361) 449-8024,Yes,2023-09-18 14:46:48+00:00,No,,28.335,-98.113
TX,Port Lavaca,77979,Texas A&M  AgriLife Extension,Sally Garrett,,186 Henry Barber Way Ste. 1,,,979-968-5831,No,2021-09-02 00:34:10+00:00,No,,28.596,-96.645
TX,Victoria,77901,City of Victoria,,,107 W. Juan Linn St.,,,361-485-3069,No,2024-09-06 04:45:49+00:00,No,,28.797,-97.008
TX,Karnes,78118,TX DEPT OF STATE HEALTH SERVICES,,,417 South Panna Maria Street,,,830-780-2303,No,2016-12-29 19:06:42+00:00,No,,28.881,-97.901
TX,Bay City,77414,Vibrance Health,,,101 Ave F North,,,979-245-2479,No,2024-09-17 04:32:44+00:00,No,,29.003,-95.972
TX,Bay City,77414,Matagorda Episcopal Health Outreach Program (MEHOP),,,101 Avenue F North,,,979-245-2479,No,2024-09-06 04:48:37+00:00,No,,29.003,-95.972
TX,Floresville,78840,Texas Department State Health Services,Daylena Garza,,310 Paloma,,,830-393-5429,No,2024-09-06 03:01:46+00:00,No,,29.128,-98.146
TX,Floresville,78114,Texas A&M AgriLife Extension Service -  Wilson County Fitting Station,,,1420 3rd St. Sutie 300,,,830-393-7357,No,2021-09-01 22:06:41+00:00,No,,29.133,-98.157
TX,Angleton,77515,Texas AgriLife Extension Service-Brazoria County,Cameron Peters,,21017 County Road 171,,,979-864-1558,No,2021-09-01 18:28:43+00:00,No,"""Serving Brazoria County""",29.175,-95.405
TX,Uvalde,78801,Texas Department State Health Services-Uvalde,Rolla Kelley,,112 Joe Carper Dr,,,830-481-5649,No,2024-09-06 03:07:23+00:00,No,,29.22,-99.756
TX,Uvalde,78801,Southwest Texas Junior College,,,2401 Garner Field Rd.,,,830-591-7201,No,2024-09-17 04:12:15+00:00,No,,29.223,-99.737
TX,Yoakum,77995,TXDOT -Yoakum,Theresa Parma,,403 Huck St,,,361-293-4307,No,2021-09-02 00:36:50+00:00,No,,29.282,-97.154
TX,"Yoakum,",77995,TXDOT Yoakum,,,403 Huck St,,,361-293-4307,No,2024-09-06 04:54:18+00:00,No,,29.299,-97.153
TX,Wharton,77488,Vibrance Health,,,421 W. Colorado St.,,,979-245-2479,No,2024-09-17 04:36:02+00:00,No,,29.31,-96.105
TX,Del Rio,78840,Texas Department of State Health Services,Araceli Perez,Jose Guerrero,173 Wildcat Dr,,,830-768-2800,No,2021-09-01 18:30:58+00:00,No,,29.38,-100.922
TX,San Antonio,78229,TXDOT San Antonio District,Norma Cardona,,4615 NW Loop 410,,,682-362-7178,No,2024-09-17 03:56:26+00:00,No,,29.49,-98.576
TX,San Antonio,78229,TXDOT - San Antonio District,Erik Juarez,,4615 NW Loop 410,,,210-609-8183,No,2021-09-01 22:03:34+00:00,No,,29.49,-98.576
TX,San Antonio,78229,A Brighter Day,,,6322 Sovereighn Dr,,,210-638-9487,No,2024-09-17 04:03:40+00:00,No,,29.491,-98.57
TX,San Antonio,78201,University Health,Fara Smith,,4522 Fredericksburg Rd.,,,210-358-4295,No,2021-09-01 22:01:54+00:00,No,Bexar,29.493,-98.551
TX,San Antonio,78239,Latched Support,,,8102 Midcrown Dr.,,,210-504-8015,No,2024-09-17 04:07:00+00:00,No,,29.511,-98.38
TX,San Antonio,78229,Methodist Women's Health Center,,,8109 Fredericksburg Rd,,,210-575-0261,No,2024-09-17 04:05:21+00:00,No,,29.514,-98.572
TX,Rosenberg,77471,Rosenberg Municipal Court,Cody Daily,,2110 4th St,,,832-595-3786,No,2021-09-01 18:13:47+00:00,No,,29.547,-95.806
TX,Pearland,77584,Pearland Fire & EMS,,,2703 Veterans Dr.,,,281-997-5840,No,2024-09-05 12:02:20+00:00,No,,29.558,-95.289
TX,Pearland,77584,Pearland Fire & EMS,,,2703 Veterans Dr,,,281-997-5840,No,2023-07-31 21:42:46+00:00,No,,29.558,-95.289
TX,Presidio,79845,Presidio DSHS:,Monica Urias,,701 Bomar Ave,,,(432) 229-1540,No,2020-09-21 12:25:31+00:00,No,,29.567,-104.371
TX,Richmond,77469,Fort Bend County Sheriff's Office,,,1840 Richmond Pkwy,,,281-238-1536,No,2023-07-31 21:09:50+00:00,No,,29.573,-95.75
TX,Missouri City,77459,Missouri City Police Department  Website  Directions,,,3849 Cartwright Rd,,,281-403-8700,No,2021-09-01 18:10:05+00:00,No,,29.582,-95.567
TX,Sugar Land,77478,Sugarland Police Department,,,1200 Highway 6,,,2812752500,No,2023-07-31 21:31:10+00:00,No,,29.604,-95.637
TX,La Porte,77571,La Porte EMS,,,10428 Spencer Hwy.,,,281-471-9244,No,2024-09-17 03:15:02+00:00,No,,29.664,-95.069
TX,Houston,77030,Texas Children’s Hospital Center for Childhood Injury Prevention,,,7200 Cambridge St,,,832-822-2277,No,2023-07-31 21:45:42+00:00,No,,29.699,-95.394
TX,"Houston,",77021,Prairie View A&M University Cooperative Extension Program,,,3330 Old Spanish Trail,,,713-274-0950,No,2024-09-17 03:08:31+00:00,No,,29.7,-95.374
TX,Houston,77047,Legacy Community Health,,,6441 High Star,,,281-628-2011,No,2024-09-17 03:06:24+00:00,No,,29.71,-95.496
TX,Houston,77081,UT Health Houston - Youth Services Center UT Physicians,,,6300 Chimney Rock,,,713-486-7852,No,2024-09-17 03:10:20+00:00,No,,29.712,-95.477
TX,Houston,77030,Memorial Hermann Hospital Texas Medical Center,,,6411 Fannin St.,,,713-486-7852,No,2024-09-17 03:13:08+00:00,No,,29.714,-95.396
