efid;id;salesArea;score;scoreAlt;smartwayScore;standard;stdText
SHYXV01.6M13;48256;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VR3;48257;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VR3;48257;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT02.5MP3;48258;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5MP3;48258;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT02.0RMD;48259;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SNSXT02.0RMD;48259;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SVGAT02.0A5T;48260;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SVGAT02.0A5T;48260;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SBMXT02.0B48;48261;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SBMXT02.0B48;48261;7;7.0;-1.0;-1;L3SULEV20;California LEV-III SULEV20
SBMXT02.0U1X;48262;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SBMXT02.0U1X;48262;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SBMXT02.0B48;48263;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SBMXT02.0B48;48263;7;7.0;-1.0;-1;L3SULEV20;California LEV-III SULEV20
SBMXT02.0U1X;48264;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SBMXT02.0U1X;48264;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SHYXV01.6M13;48265;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXV01.6M13;48265;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VR3;48266;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT02.5VR3;48266;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VP3;48267;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VP3;48267;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT02.5MP3;48268;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT02.5MP3;48268;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5MP3;48269;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT02.5MP3;48269;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VP3;48270;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT02.5VP3;48270;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT01.6L13;48271;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHYXT01.6L13;48271;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT01.6L13;48272;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHYXT01.6L13;48272;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT02.5CDD;48273;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT02.5CDD;48273;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STKXT02.5EGD;48274;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STKXT02.5EGD;48274;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXJ02.0HY1;48275;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ02.0HY1;48275;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ02.0HY1;48276;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ02.0HY1;48276;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT02.0RMD;48277;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT02.0RMD;48277;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SVGAT02.0V7A;48278;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAT02.0V7A;48278;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SCRXT03.65P6;48279;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P6;48279;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT05.75P0;48280;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SCRXT05.75P0;48280;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SFMXT03.03U2;48281;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT03.03U2;48281;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SFMXT03.03U2;48282;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFMXT03.03U2;48282;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SFMXT02.34K2;48283;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFMXT02.34K2;48283;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT02.0AVD;48284;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT02.0AVD;48284;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT03.5AWA;48285;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT03.5AWA;48285;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SVGAJ03.0N7N;48286;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAJ03.0N7N;48286;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SCRXT03.65P6;48287;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P6;48287;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT05.75P0;48288;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SCRXT05.75P0;48288;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SCRXT06.25P1;48289;7;1.0;-1.0;-1;L3LEV160;California LEV-III LEV160
SCRXT06.25P1;48289;3;1.0;-1.0;-1;T3B160;Federal Tier 3 Bin 160
SNSXT02.0AVD;48290;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT02.0AVD;48290;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT03.5AWA;48291;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT03.5AWA;48291;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SJLXT03.0HTR;48292;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SJLXT03.0HTR;48292;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT03.3DHB;48293;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
STKXT03.3DHB;48293;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SRRGV06.7N74;48294;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SRRGV06.7N74;48294;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SRRGV06.7N74;48295;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SRRGV06.7N74;48295;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SVGAV00.0NZ4;48296;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAV00.0NZ4;48296;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0B6B;48297;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0B6B;48297;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0B6B;48298;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0B6B;48298;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZE;48299;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZE;48299;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZE;48300;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZE;48300;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZE;48301;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZE;48301;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZE;48302;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZE;48302;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0B6B;48303;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0B6B;48303;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZS;48304;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZS;48304;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZS;48305;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZS;48305;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZS;48306;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZS;48306;7;10.0;-1.0;2;ZEV;California ZEV
SVGAT00.0AZS;48307;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAT00.0AZS;48307;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48308;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48308;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48309;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48309;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48310;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48310;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48311;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48311;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48312;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48312;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48313;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48313;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48314;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48314;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48315;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48315;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48316;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48316;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48317;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48317;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2S;48318;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2S;48318;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48319;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48319;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48320;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48320;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48321;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48321;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48322;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48322;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48323;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48323;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48324;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48324;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G7S;48325;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G7S;48325;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G7S;48326;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G7S;48326;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G7S;48327;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G7S;48327;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXJ00.0I2T;48328;7;10.0;-1.0;2;ZEV;California ZEV
SBMXJ00.0I2T;48328;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXJ00.0I2T;48329;7;10.0;-1.0;2;ZEV;California ZEV
SBMXJ00.0I2T;48329;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48330;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48330;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48331;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0G2X;48331;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48332;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0G2X;48332;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXJ00.0I2T;48333;7;10.0;-1.0;2;ZEV;California ZEV
SBMXJ00.0I2T;48333;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXJ00.0I2T;48334;7;10.0;-1.0;2;ZEV;California ZEV
SBMXJ00.0I2T;48334;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48335;7;10.0;-1.0;2;ZEV;California ZEV
SBMXT00.0I2M;48335;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48336;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48336;7;10.0;-1.0;2;ZEV;California ZEV
SBMXT00.0I2M;48337;7;10.0;-1.0;2;ZEV;California ZEV
SBMXT00.0I2M;48337;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48338;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48338;7;10.0;-1.0;2;ZEV;California ZEV
SBMXT00.0I2M;48339;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48339;7;10.0;-1.0;2;ZEV;California ZEV
SBMXT00.0I2M;48340;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXT00.0I2M;48340;7;10.0;-1.0;2;ZEV;California ZEV
SBGRV00.0CJP;48341;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBGRV00.0CJP;48341;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0014;48342;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0014;48342;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0012;48343;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0012;48343;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0009;48344;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0009;48344;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0012;48345;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0012;48345;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0009;48346;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0009;48346;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0012;48347;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0012;48347;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0009;48348;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0009;48348;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0012;48349;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0012;48349;7;10.0;-1.0;2;ZEV;California ZEV
SGMXT00.0009;48350;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXT00.0009;48350;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0H00;48351;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0H00;48351;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0300;48352;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0300;48352;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0U00;48353;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0U00;48353;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0301;48354;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0301;48354;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0302;48355;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0302;48355;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0301;48356;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0301;48356;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0K01;48357;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0K01;48357;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0K01;48358;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0K01;48358;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0K00;48359;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0K00;48359;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0W04;48360;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0W04;48360;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0202;48361;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0202;48361;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0201;48362;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0201;48362;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0201;48363;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0201;48363;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0200;48364;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0200;48364;7;10.0;-1.0;2;ZEV;California ZEV
SHYXV00.0202;48365;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SHYXV00.0202;48365;7;10.0;-1.0;2;ZEV;California ZEV
SKMXV00.0301;48366;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SKMXV00.0301;48366;7;10.0;-1.0;2;ZEV;California ZEV
SKMXV00.0302;48367;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SKMXV00.0302;48367;7;10.0;-1.0;2;ZEV;California ZEV
SKMXV00.0300;48368;7;10.0;-1.0;2;ZEV;California ZEV
SKMXV00.0300;48368;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SKMXV00.0300;48369;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SKMXV00.0300;48369;7;10.0;-1.0;2;ZEV;California ZEV
SKMXV00.0200;48370;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SKMXV00.0200;48370;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48371;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48371;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48371;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48372;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48372;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48372;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48373;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48373;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48373;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0NR1;48374;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0NR1;48374;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0NR1;48375;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0NR1;48375;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0GJ3;48376;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0GJ3;48376;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48377;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48377;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48377;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48378;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48378;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48378;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48379;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SLMUV00.0ZA2;48379;7;10.0;-1.0;2;ZEV;California ZEV
SLMUV00.0ZA2;48379;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMAXT00.0182;48380;7;10.0;-1.0;2;ZEV;California ZEV
SMAXT00.0182;48380;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMAXT00.0182;48381;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMAXT00.0182;48381;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED3;48382;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXV00.0ED3;48382;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED2;48383;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXV00.0ED2;48383;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED1;48384;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXV00.0ED1;48384;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED2;48385;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED2;48385;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48386;7;10.0;-1.0;2;ZEV;California ZEV
SMBXJ00.0ED2;48386;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48387;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48387;7;10.0;-1.0;2;ZEV;California ZEV
SMBXJ00.0ED1;48388;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED1;48388;7;10.0;-1.0;2;ZEV;California ZEV
SMBXJ00.0ED2;48389;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48389;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED1;48390;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXV00.0ED1;48390;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED2;48391;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED2;48391;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED1;48392;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED1;48392;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED3;48393;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXV00.0ED3;48393;7;10.0;-1.0;2;ZEV;California ZEV
SMBXV00.0ED2;48394;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXV00.0ED2;48394;7;10.0;-1.0;2;ZEV;California ZEV
SMBXJ00.0ED2;48395;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48395;7;10.0;-1.0;2;ZEV;California ZEV
SMBXJ00.0ED2;48396;7;10.0;-1.0;2;ZEV;California ZEV
SMBXJ00.0ED2;48396;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48397;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SMBXJ00.0ED2;48397;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0U2X;48398;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0U2X;48398;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SBMXV00.0U2X;48399;7;10.0;-1.0;2;ZEV;California ZEV
SBMXV00.0U2X;48399;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SNSXV0000TL2;48400;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SNSXV0000TL2;48400;7;10.0;-1.0;2;ZEV;California ZEV
SNSXV0000TS4;48401;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SNSXV0000TS4;48401;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0A;48402;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0A;48402;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0A;48403;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0A;48403;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0A;48404;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0A;48404;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0B;48405;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0B;48405;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0B;48406;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0B;48406;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0J;48407;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0J;48407;7;10.0;-1.0;2;ZEV;California ZEV
SVVXT00.0Z0E;48408;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXT00.0Z0E;48408;7;10.0;-1.0;2;ZEV;California ZEV
SVVXT00.0Z0E;48409;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
